PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
-1.730107956920867,0.0,0.8273772438659701,-1.3102165876007468,0.7376951317802902,-0.565736461074875,0.4327933656785018,-0.47367360929846053,0.9189663079070771,-0.5024451714361923,-0.28188124337076287,0.5859541426526598
-1.7262200738716067,1.0,-1.5661069258891578,-0.9914101775613957,-1.3555735383351193,0.6638610320657842,0.4327933656785018,-0.47367360929846053,1.2826245637611573,0.7868452935884461,1.1615451235450402,-1.9423031992530053
-1.7223321908223463,1.0,0.8273772438659701,-0.35768524053195455,-1.3555735383351193,-0.25833708778971015,-0.4745451962498396,-0.47367360929846053,1.6462828196152377,-0.48885425758524864,-0.28188124337076287,0.5859541426526598
-1.718444307773086,1.0,-1.5661069258891578,-0.6726037675220451,-1.3555735383351193,0.43331150210191055,0.4327933656785018,-0.47367360929846053,-1.4423215451728402,0.42073023606864773,0.05774849002119078,0.5859541426526598
-1.7145564247238256,0.0,0.8273772438659701,-1.6717897111819617,0.7376951317802902,0.43331150210191055,-0.4745451962498396,-0.47367360929846053,0.6649036908035417,-0.48633742168692573,-0.28188124337076287,0.5859541426526598
-1.7106685416745653,0.0,0.8273772438659701,0.42377925236938097,0.7376951317802902,-0.10463740114712775,-0.4745451962498396,-0.47367360929846053,-0.31647543800815375,-0.47811642890864375,-0.28188124337076287,-0.6781745283001728
-1.7067806586253047,0.0,-1.5661069258891578,0.27215181344822625,0.7376951317802902,1.893458525206443,-0.4745451962498396,-0.47367360929846053,-1.2629832272174033,0.3958135606752509,3.199323523896763,0.5859541426526598
-1.7028927755760443,0.0,0.8273772438659701,0.6959310658176073,0.7376951317802902,-2.102733327500699,2.2474704895351842,0.7676298785983873,0.28131895517663535,-0.22408312108167944,-0.28188124337076287,0.5859541426526598
-1.699004892526784,1.0,0.8273772438659701,-0.12830014062559242,-1.3555735383351193,-0.181487244468419,-0.4745451962498396,2.008933366495236,0.027256338073099937,-0.42425614068453377,-0.28188124337076287,0.5859541426526598
-1.6951170094775236,1.0,-0.3693648410115937,0.5093126794531093,-1.3555735383351193,-1.1805352076452045,0.4327933656785018,-0.47367360929846053,-1.0288470898866942,-0.04295550208861423,-0.28188124337076287,-1.9423031992530053
-1.6912291264282633,1.0,0.8273772438659701,1.0963830198914262,-1.3555735383351193,-1.9490336408581164,0.4327933656785018,0.7676298785983873,1.382256962625289,-0.31217237752298105,3.87858299068067,0.5859541426526598
-1.687341243379003,1.0,-1.5661069258891578,-1.3607590672411316,-1.3555735383351193,2.200857898491608,-0.4745451962498396,-0.47367360929846053,-1.4971193645481125,-0.11384570873513633,-0.19697381002277448,0.5859541426526598
-1.6834533603297426,0.0,0.8273772438659701,1.104158785989947,0.7376951317802902,-0.7194361477174573,-0.4745451962498396,-0.47367360929846053,0.9787457472255561,-0.48633742168692573,-0.28188124337076287,0.5859541426526598
-1.6795654772804822,0.0,0.8273772438659701,-1.6212472315415767,0.7376951317802902,0.7407108753870754,0.4327933656785018,5.73284383018578,-0.027541481302172363,-0.01870931177853073,-0.28188124337076287,0.5859541426526598
-1.675677594231222,0.0,0.8273772438659701,1.5357138044578484,-1.3555735383351193,-1.1805352076452045,-0.4745451962498396,-0.47367360929846053,0.37098811415435373,-0.4902797934380588,-0.28188124337076287,0.5859541426526598
-1.6717897111819615,1.0,-0.3693648410115937,-0.33435794223639226,-1.3555735383351193,1.9703083685277345,-0.4745451962498396,-0.47367360929846053,-0.9242330710793561,-0.3262666585535893,-0.28188124337076287,0.5859541426526598
-1.667901828132701,0.0,0.8273772438659701,0.9214282826747091,0.7376951317802902,-2.102733327500699,3.154809051463526,0.7676298785983873,0.7047566503491943,-0.06199888922968463,-0.28188124337076287,-0.6781745283001728
-1.6640139450834406,1.0,-0.3693648410115937,1.6406866467878787,0.7376951317802902,-0.10463740114712775,-0.4745451962498396,-0.47367360929846053,-0.9341963109657693,-0.38667072011333886,-0.28188124337076287,0.5859541426526598
-1.6601260620341802,0.0,0.8273772438659701,1.5318259214085883,-1.3555735383351193,0.12591212881674577,0.4327933656785018,-0.47367360929846053,-0.18695331948478275,-0.28599728418042286,-0.28188124337076287,0.5859541426526598
